"","study","source","inhibitor","mean.ctrl","sd.ctrl","n.ctrl","mean.trt","sd.trt","n.trt","ratetot","ratefall","ratepreplantspring","rateatplantoremerg","ratesidedresspostemerg","ratesplit2","ratesplit3","apptime","split","fallorspring","place","place2","dateplant","county","rot","till","effect size","var. effect size","R.E. weight"
"1179","Vetsch 12","urea","nitrapyrin",12.79,0.33,3,12.705,0.288617393793236,6,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",-0.0849999999999991,0.0501833333333333,8.96017238976503
"1182","Vetsch 12","urea","nitrapyrin",9.66,0.33,3,9.66,0.38,3,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/16/13","Waseca","CS","tilled",0,0.0844333333333333,6.8561244405075
"1184","Vetsch 12","urea","nitrapyrin",11.23,0.35,3,10.85,0.15,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/16/13","Waseca","CS","tilled",-0.380000000000001,0.0483333333333333,9.11120258964543
"1194","Vetsch 12","urea","nitrapyrin",12.29,0.54,3,12.73,0.1,3,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",0.440000000000001,0.100533333333333,6.17455482856997
"1196","Vetsch 12","urea","nitrapyrin",12.79,0.33,3,13.05,0.21,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",0.260000000000002,0.051,8.89508285122101
"1200","Vetsch 12","urea","nitrapyrin",9.97,0.79,3,9.85,0.11,3,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/13/13","Waseca","CS","tilled",-0.120000000000001,0.212066666666667,3.6564631622684
"1202","Vetsch 12","urea","nitrapyrin",10.79,0.25,3,11.23,0.63,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/13/13","Waseca","CS","tilled",0.440000000000001,0.153133333333333,4.66080967853356
"1206","Vetsch 12","urea","nitrapyrin",10.98,0.87,3,11.16,0.76,3,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/24/13","Waseca","CS","tilled",0.18,0.444833333333333,1.97528915017338
"1208","Vetsch 12","urea","nitrapyrin",11.79,0.81,3,11.42,0.25,3,145.6,0,145.6,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","5/24/13","Waseca","CS","tilled",-0.369999999999999,0.239533333333333,3.32275594248368
"53","Ebelhar 07","urea","NBPT",9.66,0.7,4,10.25,0.48,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.59,0.1801,5.55247084952804
"54","Ebelhar 07","urea","NBPT",11.52,1.17,4,11.99,0.12,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.470000000000001,0.345825,2.89163594303477
"55","Ebelhar 07","urea","NBPT",12.29,1.2,4,12.42,0.76,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.130000000000001,0.5044,1.98255352894528
"56","Ebelhar 07","urea","NBPT",12.75,0.75,4,13.08,0.46,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.33,0.193525,5.16729104766826
"98","Ebelhar 07","urea","NBPT",9.87,0.6,4,10.02,1.35,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.15,0.545625,1.83276059564719
"99","Ebelhar 07","urea","NBPT",11.04,0.98,4,11.77,1.07,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.73,0.526325,1.89996675058187
"100","Ebelhar 07","urea","NBPT",11.87,0.46,4,12.34,0.78,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.470000000000001,0.205,4.8780487804878
"101","Ebelhar 07","urea","NBPT",12.52,1.62,4,13.67,0.78,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",1.15,0.8082,1.23731749566939
"138","Ebelhar 07","urea","NBPT",10.31,0.71,4,10.56,1.02,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.25,0.386125,2.58983489802525
"139","Ebelhar 07","urea","NBPT",12.36,1.28,4,13.18,0.14,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.82,0.4145,2.41254523522316
"140","Ebelhar 07","urea","NBPT",13.67,0.81,4,14.28,0.61,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.609999999999999,0.25705,3.89029371717565
"141","Ebelhar 07","urea","NBPT",14.44,1.35,4,14.7,0.62,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.26,0.551725,1.81249716797317
"183","Ebelhar 07","urea","NBPT",10.89,0.99,4,9.85,1.11,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-1.04,0.55305,1.808154778049
"184","Ebelhar 07","urea","NBPT",12.9,1.17,4,12.84,1.26,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.0600000000000005,0.739125,1.35295112464062
"185","Ebelhar 07","urea","NBPT",13.74,1.11,4,13.19,1.42,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.550000000000001,0.812125,1.23133754040326
"186","Ebelhar 07","urea","NBPT",13.06,2.4,4,14.28,1.3,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",1.22,1.8625,0.536912751677852
"223","Ebelhar 07","urea","NBPT",8.16,0.98,4,8.11,1.14,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-0.0500000000000007,0.565,1.76991150442478
"224","Ebelhar 07","urea","NBPT",8.26,0.79,4,9.16,1.07,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",0.9,0.44225,2.26116449971735
"225","Ebelhar 07","urea","NBPT",8.74,1.64,4,8.45,0.9,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-0.290000000000001,0.8749,1.14298777003086
"226","Ebelhar 07","urea","NBPT",7.9,1.28,4,8.73,0.54,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",0.83,0.4825,2.07253886010363
"268","Ebelhar 07","urea","NBPT",7.75,0.35,4,8.17,0.71,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.42,0.15665,6.38365783593999
"269","Ebelhar 07","urea","NBPT",7.97,0.64,4,8.45,0.88,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.48,0.296,3.37837837837838
"270","Ebelhar 07","urea","NBPT",8.11,0.73,4,9.73,0.48,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",1.62,0.190825,5.24040351107035
"271","Ebelhar 07","urea","NBPT",8.36,1.27,4,8.76,1.39,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.4,0.88625,1.12834978843441
"308","Ebelhar 07","urea","NBPT",9.12,0.7,4,8.65,0.91,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","DeKalb","CC","tilled",-0.469999999999999,0.329525,3.03467111751764
"309","Ebelhar 07","urea","NBPT",10.8,0.87,4,11.53,0.87,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","DeKalb","CC","tilled",0.729999999999999,0.37845,2.64235698242833
"310","Ebelhar 07","urea","NBPT",11.39,0.68,4,11.81,1.25,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","DeKalb","CC","tilled",0.42,0.506225,1.97540619289841
"353","Ebelhar 07","urea","NBPT",9.24,1.56,4,8.46,0.47,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.779999999999999,0.663625,1.50687511772462
"354","Ebelhar 07","urea","NBPT",11.51,1.62,4,10.93,1.11,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.58,0.964125,1.0372099053546
"355","Ebelhar 07","urea","NBPT",12.39,1.02,4,11.21,0.3,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-1.18,0.2826,3.53857041755131
"356","Ebelhar 07","urea","NBPT",12.6,1.1,4,12.95,1.15,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",0.35,0.633125,1.57946692991116
"393","Ebelhar 07","urea","NBPT",9.14,0.95,4,9.02,0.46,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",-0.120000000000001,0.278525,3.5903419800736
"394","Ebelhar 07","urea","NBPT",9.78,1.24,4,9.79,1,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.00999999999999979,0.6344,1.57629255989912
"395","Ebelhar 07","urea","NBPT",10.35,1.41,4,10.22,1.26,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",-0.129999999999999,0.893925,1.11866208015214
"396","Ebelhar 07","urea","NBPT",10,1.41,4,10.09,0.64,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.0899999999999999,0.599425,1.66826542102849
"438","Ebelhar 07","urea","NBPT",8.77,0.82,4,9.15,0.9,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.380000000000001,0.3706,2.69832703723691
"439","Ebelhar 07","urea","NBPT",9.69,0.98,4,10.12,0.68,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.43,0.3557,2.81135788585887
"440","Ebelhar 07","urea","NBPT",9.95,0.87,4,10.29,0.41,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.34,0.23125,4.32432432432432
"441","Ebelhar 07","urea","NBPT",9.23,0.97,4,9.48,0.77,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.25,0.38345,2.60790194288695
"532","Ebelhar 07","urea","NBPT+DCD",9.66,0.7,4,10.34,1.11,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.68,0.430525,1.94351534883023
"542","Ebelhar 07","urea","NBPT+DCD",11.52,1.17,4,12.68,1.04,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",1.16,0.612625,1.43547901909147
"552","Ebelhar 07","urea","NBPT+DCD",12.29,1.2,4,13.54,0.98,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",1.25,0.6001,1.46176055994097
"562","Ebelhar 07","urea","NBPT+DCD",12.75,0.75,4,12.97,1.14,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.220000000000001,0.465525,1.81973167349367
"982","Ebelhar 07","urea","NBPT+DCD",9.87,0.6,4,10.58,0.6,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.710000000000001,0.18,3.78778455139883
"992","Ebelhar 07","urea","NBPT+DCD",11.04,0.98,4,12.21,0.75,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",1.17,0.380725,2.15177979872306
"1002","Ebelhar 07","urea","NBPT+DCD",11.87,0.46,4,13.21,0.68,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",1.34,0.1685,3.96029302384841
"1012","Ebelhar 07","urea","NBPT+DCD",12.52,1.62,4,14.25,0.23,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",1.73,0.669325,1.32743673886272
"1382","Ebelhar 07","urea","NBPT+DCD",10.31,0.71,4,10.41,0.38,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.0999999999999996,0.162125,4.06286770870128
"1392","Ebelhar 07","urea","NBPT+DCD",12.36,1.28,4,12.33,0.84,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",-0.0299999999999994,0.586,1.49252268210131
"1402","Ebelhar 07","urea","NBPT+DCD",13.67,0.81,4,13.77,0.98,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.0999999999999996,0.404125,2.04862800403521
"1412","Ebelhar 07","urea","NBPT+DCD",14.44,1.35,4,14.21,1.89,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",-0.229999999999999,1.34865,0.698003989433259
"1832","Ebelhar 07","urea","NBPT+DCD",10.89,0.99,4,9.61,0.46,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-1.28,0.297925,2.61827008711427
"1842","Ebelhar 07","urea","NBPT+DCD",12.9,1.17,4,11.89,1.39,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-1.01,0.82525,1.09979958915622
"1852","Ebelhar 07","urea","NBPT+DCD",13.74,1.11,4,13.31,0.67,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.43,0.42025,1.98311745116019
"1862","Ebelhar 07","urea","NBPT+DCD",13.06,2.4,4,14.07,0.62,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",1.01,1.5361,0.617243346647146
"2232","Ebelhar 07","urea","NBPT+DCD",8.16,0.98,4,6.67,0.38,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-1.49,0.2762,2.77618480240521
"2242","Ebelhar 07","urea","NBPT+DCD",8.26,0.79,4,7.52,0.78,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-0.74,0.308125,2.5501644892404
"2252","Ebelhar 07","urea","NBPT+DCD",8.74,1.64,4,8.07,0.74,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-0.67,0.8093,1.11943652464294
"2262","Ebelhar 07","urea","NBPT+DCD",7.9,1.28,4,8.94,2.03,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",1.04,1.439825,0.65624050646695
"2682","Ebelhar 07","urea","NBPT+DCD",7.75,0.35,4,8.46,0.72,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.710000000000001,0.160225,4.09447479662838
"2692","Ebelhar 07","urea","NBPT+DCD",7.97,0.64,4,8.87,0.93,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.899999999999999,0.318625,2.48366019782223
"2702","Ebelhar 07","urea","NBPT+DCD",8.11,0.73,4,9.24,0.42,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",1.13,0.177325,3.82655646001231
"2712","Ebelhar 07","urea","NBPT+DCD",8.36,1.27,4,8.31,1.16,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",-0.0499999999999989,0.739625,1.21413510453996
"3532","Ebelhar 07","urea","NBPT+DCD",9.24,1.56,4,9.11,0.48,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.130000000000001,0.666,1.33332165686828
"3542","Ebelhar 07","urea","NBPT+DCD",11.51,1.62,4,10.84,0.44,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.67,0.7045,1.26822025395273
"3552","Ebelhar 07","urea","NBPT+DCD",12.39,1.02,4,12.61,0.88,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",0.219999999999999,0.4537,1.85975039060983
"3562","Ebelhar 07","urea","NBPT+DCD",12.6,1.1,4,12.66,0.57,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",0.0600000000000005,0.383725,2.13797842238487
"3932","Ebelhar 07","urea","NBPT+DCD",9.14,0.95,4,9.4,0.9,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.26,0.428125,1.95262323658411
"3942","Ebelhar 07","urea","NBPT+DCD",9.78,1.24,4,10.41,0.78,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.630000000000001,0.5365,1.61158648668586
"3952","Ebelhar 07","urea","NBPT+DCD",10.35,1.41,4,10.19,1.05,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",-0.16,0.77265,1.16732893585814
"3962","Ebelhar 07","urea","NBPT+DCD",10,1.41,4,9.77,0.72,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",-0.23,0.626625,1.40719895503256
"4382","Ebelhar 07","urea","NBPT+DCD",8.77,0.82,4,9.17,0.61,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.4,0.261125,2.8974457642187
"4392","Ebelhar 07","urea","NBPT+DCD",9.69,0.98,4,10,1.29,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.31,0.656125,1.35111113096938
"4402","Ebelhar 07","urea","NBPT+DCD",9.95,0.87,4,10.33,1.45,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.380000000000001,0.71485,1.25178916963413
"4412","Ebelhar 07","urea","NBPT+DCD",9.23,0.97,4,10.22,2.02,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.99,1.255325,0.746641103548154
"5361","Halvorson 10 jeq","urea","NBPT+DCD",14.306,1.582,3,13.469,1.789,3,246,0,0,246,0,0,0,"at planting","single","spring","surface band","none","5/17/07","Larimer","CC","no-till",-0.837,1.90108166666667,0.503755945202659
"5431","Halvorson 10 jeq","urea","NBPT+DCD",11.185,1.151,3,10.35,1.477,3,202,0,0,202,0,0,0,"at planting","single","spring","surface band","none","5/19/08","Larimer","CC","no-till",-0.835000000000001,1.16877666666667,0.798222687112275
"5621","Halvorson 10 sssaj","urea","NBPT+DCD",9.14,0.691,3,9.37,0.714,3,246,0,0,246,0,0,0,"at planting","single","spring","surface band","none","5/19/08","Larimer","CS","no-till",0.229999999999999,0.329092333333333,2.42072781264987
"565","Halvorson 10 sssaj","urea","NBPT+DCD",9.75,0.361,3,9.92,0.34,3,246,0,0,246,0,0,0,"at planting","single","spring","surface band","none","5/19/08","Larimer","CB","no-till",0.17,0.0819736666666667,6.02481374720246
"5681","Halvorson 11","urea","NBPT+DCD",13.11,0.843,3,13.7,0.653,3,202,0,0,202,0,0,0,"at planting","single","spring","surface band","none","4/30/09","Larimer","CS","strip tilled",0.59,0.379019333333333,2.15970639433158
"5771","Halvorson 11","urea","NBPT+DCD",15.44,0.249,3,16.24,1.415,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","5/4/10","Larimer","CS","strip tilled",0.799999999999999,0.688075333333333,1.29519937999266
"5861","Halvorson 12","urea","NBPT+DCD",13.79,0.317,3,13.92,0.418,3,202,0,0,202,0,0,0,"at planting","single","spring","surface band","none","4/30/09","Larimer","CS","no-till",0.130000000000001,0.0917376666666667,5.69008708310376
"5931","Halvorson 12","urea","NBPT+DCD",15.17,0.768,3,14.71,2.077,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","5/4/10","Larimer","CS","no-till",-0.459999999999999,1.63458433333333,0.58187204365155
"6001","Halvorson 13","urea","NBPT+DCD",15.927,1.673,3,15.529,0.418,3,202,0,0,0,202,0,0,"sidedress","single","spring","broadcast incorp.","none","5/4/10","Larimer","CC","strip tilled",-0.398,0.991217666666667,0.93003856097583
"6031","Halvorson 13","urea","NBPT+DCD",15.443,0.249,3,16.244,1.415,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","5/4/10","Larimer","CC","strip tilled",0.801,0.688075333333333,1.29519937999266
"6071","Halvorson 13","urea","NBPT+DCD",15.217,0.966,3,15.733,0.738,3,202,0,0,0,202,0,0,"sidedress","single","spring","broadcast incorp.","none","4/29/11","Larimer","CC","strip tilled",0.516,0.4926,1.7342847885842
"6111","Halvorson 13","urea","NBPT+DCD",14.394,1.596,3,14.545,0.555,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","4/29/11","Larimer","CC","strip tilled",0.151,0.951747,0.965480622832163
"6161","Halvorson 13","urea","NBPT+DCD",12.811,2.967,3,14.188,2.159,3,202,0,0,0,202,0,0,"sidedress","single","spring","broadcast incorp.","none","4/29/11","Larimer","CC","no-till",1.377,4.48812333333333,0.21871644541273
"6191","Halvorson 13","urea","NBPT+DCD",12.916,3.111,3,12.154,2.49,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","4/29/11","Larimer","CC","no-till",-0.762,5.292807,0.185983759217286
"661","Halvorson 14","urea","NBPT+DCD",7.523,1.22,4,7.433,1.186,4,56,0,56,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",-0.0899999999999999,0.723749,1.23799827513469
"663","Halvorson 14","urea","NBPT+DCD",9.427,0.876,4,9.807,1.791,4,112,0,112,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",0.380000000000001,0.99376425,0.927841043044345
"665","Halvorson 14","urea","NBPT+DCD",12.198,1.01,4,10.413,0.663,4,168,0,168,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",-1.785,0.36491725,2.22754944101909
"667","Halvorson 14","urea","NBPT+DCD",12.165,1.483,4,12.756,1.227,4,224,0,224,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",0.591000000000001,0.9262045,0.98989214393718
"669","Halvorson 14","urea","NBPT+DCD",12.452,2.592,4,13.303,2.726,4,280,0,280,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",0.851000000000001,3.537385,0.276136943824937
"673","Halvorson 14","urea","NBPT+DCD",9.733,1.347,4,10.157,1.528,4,112,0,112,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",0.423999999999999,1.03729825,0.891818160312557
"675","Halvorson 14","urea","NBPT+DCD",11.877,0.943,4,12.351,0.408,4,168,0,168,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",0.474,0.26392825,2.87410155025465
"677","Halvorson 14","urea","NBPT+DCD",13.5,0.505,4,13.876,1.262,4,224,0,224,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",0.375999999999999,0.46191725,1.83175741175192
"679","Halvorson 14","urea","NBPT+DCD",14.904,0.854,4,14.718,0.942,4,280,0,280,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",-0.186,0.40417,2.04843916199278
"681","Halvorson 14","urea","NBPT+DCD",15.139,0.79,4,15.677,1.678,4,336,0,336,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",0.538,0.859946,1.05937526293883
"11331","Venterea 11","urea","NBPT+DCD",14.2,2.08,12,13.49,2.08,12,150.5,0,4.5,0,146,0,0,"sidedress","single","spring","broadcast","none","5/7/09","Dakota","CS","tilled",-0.709999999999999,0.721066666666667,1.24212302291753
"11371","Venterea 11","urea","NBPT+DCD",11.95,1.73,12,12.54,1.73,12,150.5,0,4.5,0,146,0,0,"sidedress","single","spring","broadcast","none","5/7/09","Dakota","CS","no-till",0.59,0.498816666666667,1.71578609156402
"9921","Randall 09 fsp","urea","S.R",14.59,0.44,4,14.14,0.46,4,112,112,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","4/17/09","Waseca","CS","tilled",-0.449999999999999,0.1013,9.87166831194472
"997","Randall 09 fsp","urea","S.R",13.96,1,4,14.78,0.53,4,112,0,112,0,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/17/09","Waseca","CS","tilled",0.819999999999999,0.320225,3.12280427824186
"10111","Randall 10 fsp","urea","S.R",12.54,0.94,4,12.36,0.74,4,112,112,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","4/20/10","Waseca","CS","tilled",-0.18,0.3578,2.79485746226942
"1016","Randall 10 fsp","urea","S.R",12.42,0.15,4,12.79,0.64,4,112,0,112,0,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/10","Waseca","CS","tilled",0.369999999999999,0.108025,9.25711640823883
"10271","Randall 11 fsp","urea","S.R",11.85,0.56,4,11.79,0.88,4,112,112,0,0,0,0,0,"fall","single","fall","broadcast","none","5/4/11","Waseca","CS","tilled",-0.0600000000000005,0.272,3.67647058823529
"10321","Randall 11 fsp","urea","S.R",11.73,0.28,4,12.04,0.5,4,112,0,112,0,0,0,0,"at planting","single","spring","broadcast","none","5/4/11","Waseca","CS","tilled",0.309999999999999,0.0821,12.1802679658952
"10481","Randall 12 fsp","urea","S.R",9.92,0.36,4,10.27,0.59,4,112,112,0,0,0,0,0,"fall","single","fall","broadcast","none","4/25/12","Waseca","CS","tilled",0.35,0.119425,8.37345614402345
"10531","Randall 12 fsp","urea","S.R",11.14,3.13,4,10.87,1.74,4,112,0,112,0,0,0,0,"at planting","single","spring","broadcast","none","4/25/12","Waseca","CS","tilled",-0.270000000000001,3.206125,0.31190299816757
"1267","Wiatrak 14","urea","S.R",12,4.08,12,13.54,5.78,12,90,90,0,0,0,0,0,"fall","single","fall","broadcast","none","4/20/08","Republic","CC","no-till",1.54,4.17123333333333,0.239737247976218
"1268","Wiatrak 14","urea","S.R",13.01,4.05,12,15.06,4.71,12,180,180,0,0,0,0,0,"fall","single","fall","broadcast","none","4/20/08","Republic","CC","no-till",2.05,3.21555,0.310988788854162
"1269","Wiatrak 14","urea","S.R",14.04,3.53,12,15.36,4.98,12,240,240,0,0,0,0,0,"fall","single","fall","broadcast","none","4/20/08","Republic","CC","no-till",1.32,3.10510833333333,0.322049955315569
