"","study","source","inhibitor","mean.ctrl","sd.ctrl","n.ctrl","mean.trt","sd.trt","n.trt","ratetot","ratefall","ratepreplantspring","rateatplantoremerg","ratesidedresspostemerg","ratesplit2","ratesplit3","apptime","split","fallorspring","place","place2","dateplant","county","rot","till","effect size","var. effect size","R.E. weight"
"2052","Ebelhar 07","UAN","thiosulfate",12.52,1.53,4,12.87,0.71,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",0.0275716559360828,0.00449433428968763,183.297709882399
"2062","Ebelhar 07","UAN","thiosulfate",13.9,2.55,4,13.05,1.52,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.0631007063679436,0.0118053845636159,78.3290483598376
"2432","Ebelhar 07","UAN","thiosulfate",6.93,1.41,4,7.36,0.81,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",0.0602001195389731,0.0133773086597336,69.7419135539024
"2442","Ebelhar 07","UAN","thiosulfate",8.17,0.64,4,8.94,1.31,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",0.0900666803135113,0.00690204655981093,127.172781921123
"2452","Ebelhar 07","UAN","thiosulfate",7.87,0.56,4,8.26,1.3,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",0.0483665251035748,0.00745831299479968,118.770710270511
"2462","Ebelhar 07","UAN","thiosulfate",7.23,1.21,4,8.63,0.24,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",0.177005468924663,0.00719554279524733,122.596885918972
"2882","Ebelhar 07","UAN","thiosulfate",7.58,0.44,4,6.67,0.28,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",-0.127893339726748,0.00128293720314261,445.591407570012
"2892","Ebelhar 07","UAN","thiosulfate",8.13,0.76,4,7.22,0.98,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",-0.118705970654985,0.00679060587013667,129.001012983081
"2902","Ebelhar 07","UAN","thiosulfate",8.75,0.74,4,8.3,0.58,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",-0.0527981855669708,0.00300886839415691,251.880309414165
"2912","Ebelhar 07","UAN","thiosulfate",8.36,0.29,4,8.52,1.32,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.0189579137446142,0.00630162509061646,137.686117794937
"3282","Ebelhar 07","UAN","thiosulfate",8.52,0.68,4,8.47,1.31,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/8/07","DeKalb","CC","tilled",-0.00588583217726126,0.0075726980527281,117.17876704865
"3292","Ebelhar 07","UAN","thiosulfate",10.63,1.27,4,11.06,0.49,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/8/07","DeKalb","CC","tilled",0.0396548037403321,0.00405916734521292,199.185784788877
"3302","Ebelhar 07","UAN","thiosulfate",11.82,0.66,4,11.11,0.53,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/8/07","DeKalb","CC","tilled",-0.0619474083264136,0.00134839465462475,432.963053840096
"3312","Ebelhar 07","UAN","thiosulfate",12.26,1,4,11.42,0.59,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/8/07","DeKalb","CC","tilled",-0.0709757262802011,0.0023305415927347,303.783978668277
"3732","Ebelhar 07","UAN","thiosulfate",7.16,1.19,4,8.48,1.13,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",0.169200468831258,0.0113449077489045,81.2599914831625
"3742","Ebelhar 07","UAN","thiosulfate",9.63,1.03,4,10.19,1.6,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",0.0565236214245992,0.0090235323622386,100.152195238434
"3752","Ebelhar 07","UAN","thiosulfate",11.5,1.17,4,11.73,0.8,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",0.0198026272961797,0.00375056336482478,212.231558070505
"3762","Ebelhar 07","UAN","thiosulfate",11.9,0.33,4,11.29,0.84,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.0526210219559132,0.00157617245189756,394.097414796691
"4132","Ebelhar 07","UAN","thiosulfate",8.07,0.85,4,8.84,1.48,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.0911333943676947,0.00978094901502292,93.09062522118
"4142","Ebelhar 07","UAN","thiosulfate",8.92,1.15,4,10.21,1.06,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.135071685584656,0.00684997132721892,128.020605060545
"4152","Ebelhar 07","UAN","thiosulfate",9.08,1.17,4,10.03,0.93,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.0995064093606422,0.00630021327954982,137.71288736034
"4162","Ebelhar 07","UAN","thiosulfate",9.51,0.57,4,9.74,1.03,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.0238972410971449,0.00369384673249636,214.817326962559
"4582","Ebelhar 07","UAN","thiosulfate",9.35,0.49,4,8.75,0.5,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",-0.0663226429310725,0.00150293466924932,405.81024312572
"4592","Ebelhar 07","UAN","thiosulfate",10.26,0.23,4,9.98,0.64,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",-0.0276697494192508,0.00115374051917135,472.810609523429
"4612","Ebelhar 07","UAN","thiosulfate",10.11,0.57,4,10.05,0.58,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",-0.00595239852729516,0.00162732373812927,386.309951009834
"572","Halvorson 11","UAN","S.R",12.97,0.638,3,13.21,0.299,3,202,0,0,202,0,0,0,"at planting","single","spring","surface band","none","4/30/09","Larimer","CS","strip tilled",0.0183351202058814,0.000977337982062284,715.478011996511
"581","Halvorson 11","UAN","S.R",16.64,0.972,3,16.05,0.078,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","5/4/10","Larimer","CS","strip tilled",-0.0361005858170376,0.00114525009070594,638.74128133477
"1042","Randall 12 Esp","UAN","nitrapyrin",12.23,0.78,4,12.17,0.53,4,112,0,112,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","5/10/12","Waseca","CS","tilled",-0.00491804269964526,0.00149103980297892,670.672907592486
"1130","Vetsch/Randall  11","UAN","nitrapyrin",8.78,0.77,3,8.47,0.89,3,134.4,0,0,134.4,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/5/11","Waseca","CS","tilled",-0.0359458989830622,0.00624409724295642,160.151253430276
"1144","Vetsch 12","UAN","nitrapyrin",10.91,0.91,3,10.66,0.81,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/12/12","Le Sueur","CS","tilled",-0.023181381107281,0.00424363316624593,235.647135561587
"1150","Vetsch 12","UAN","nitrapyrin",14.24,0.43,3,13.92,0.76,3,145.6,0,145.6,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","5/11/12","Waseca","CS","tilled",-0.0227282510775562,0.00129758179555285,770.664326077372
"1156","Vetsch 12","UAN","nitrapyrin",10.29,0.15,3,11.1,1.46,3,145.6,0,145.6,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","5/1/12","Le Sueur","CS","tilled",0.0757725584723302,0.00583768009361271,171.300925018853
"1162","Vetsch 12","UAN","nitrapyrin",14.11,0.72,3,13.99,0.38,3,145.6,0,145.6,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/24/12","Waseca","CS","tilled",-0.0085409771873328,0.00111386944727273,897.771280510894
"1168","Vetsch 12","UAN","nitrapyrin",10.54,0.35,3,10.73,0.98,3,145.6,0,145.6,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/23/12","Waseca","CS","tilled",0.0178660135293909,0.00314811930612087,317.649969000764
"1174","Vetsch 12","UAN","nitrapyrin",13.99,0.38,3,14.49,0.72,3,145.6,0,145.6,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/12","Waseca","CS","tilled",0.0351159676552011,0.00106894294900565,935.5036215265
"1180","Vetsch 12","UAN","nitrapyrin",11.32,0.788321000608255,6,11.195,0.384512678594608,6,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",-0.0111038227243187,0.00100489784550194,995.126026467405
"11811","Vetsch 12","UAN","nitrapyrin",11.73,1.02,3,11.195,0.384512678594608,6,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",-0.046682412614666,0.00271709626102019,368.039960286328
"1186","Vetsch 12","UAN","nitrapyrin",9.03,0.24,3,9.53,1.03,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/16/13","Waseca","CS","tilled",0.0538923502372168,0.00412920864409631,242.177154557143
"1198","Vetsch 12","UAN","nitrapyrin",11.73,1.02,3,11.79,0.29,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",0.00510205188389533,0.00272215159944417,367.356469126917
"1204","Vetsch 12","UAN","nitrapyrin",9.41,0.81,3,10.29,0.51,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/13/13","Waseca","CS","tilled",0.0893995962486699,0.00328866389625334,304.074855791516
"1210","Vetsch 12","UAN","nitrapyrin",10.35,0.5,3,9.91,0.24,3,145.6,0,145.6,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","5/24/13","Waseca","CS","tilled",-0.0434421713694814,0.000973428805877975,1027.29649457832
