"","study","source","inhibitor","mean.ctrl","sd.ctrl","n.ctrl","mean.trt","sd.trt","n.trt","ratetot","ratefall","ratepreplantspring","rateatplantoremerg","ratesidedresspostemerg","ratesplit2","ratesplit3","apptime","split","fallorspring","place","place2","dateplant","county","rot","till","effect size","var. effect size","R.E. weight"
"1170","Vetsch 12","urea","nitrapyrin",14.24,0.45,3,14.24,0.25,3,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","4/27/12","Waseca","CS","tilled",0,0.000435616820266801,1139.60613155188
"1172","Vetsch 12","urea","nitrapyrin",13.92,0.08,3,15.12,0.52,3,145.6,0,145.6,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/12","Waseca","CS","tilled",0.0826917158451132,0.000405269033361482,1180.43076781459
"1176","Vetsch 12","urea","nitrapyrin",12.135,0.77884529914483,6,12.325,0.257390753524675,6,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",0.0155358807501891,0.000759236762271934,832.558985353715
"1177","Vetsch 12","urea","nitrapyrin",12.29,0.54,3,12.325,0.257390753524675,6,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",0.0028437963508103,0.00071620834191905,863.492479143508
"1178","Vetsch 12","urea","nitrapyrin",12.7,0.394588393138977,6,12.705,0.288617393793236,6,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",0.000393623307581773,0.000246899423567356,1451.84500281189
"1179","Vetsch 12","urea","nitrapyrin",12.79,0.33,3,12.705,0.288617393793236,6,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",-0.00666799881862386,0.000307913308858182,1333.70206678961
"1182","Vetsch 12","urea","nitrapyrin",9.66,0.33,3,9.66,0.38,3,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/16/13","Waseca","CS","tilled",0,0.000904814771949528,742.559126203055
"1184","Vetsch 12","urea","nitrapyrin",11.23,0.35,3,10.85,0.15,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/16/13","Waseca","CS","tilled",-0.0344236887638833,0.000387493099882797,1205.73093200998
"1194","Vetsch 12","urea","nitrapyrin",12.29,0.54,3,12.73,0.1,3,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",0.0351754889913718,0.000664090082027389,904.18413364346
"1196","Vetsch 12","urea","nitrapyrin",12.79,0.33,3,13.05,0.21,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/14/13","Waseca","CS","tilled",0.0201245181779512,0.000308221201830795,1333.154623516
"1200","Vetsch 12","urea","nitrapyrin",9.97,0.79,3,9.85,0.11,3,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/13/13","Waseca","CS","tilled",-0.0121091287897496,0.00213444284108466,388.150212316961
"1202","Vetsch 12","urea","nitrapyrin",10.79,0.25,3,11.23,0.63,3,145.6,0,0,145.6,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/13/13","Waseca","CS","tilled",0.0399689894803087,0.00122800348655327,598.84441383787
"1206","Vetsch 12","urea","nitrapyrin",10.98,0.87,3,11.16,0.76,3,145.6,145.6,0,0,0,0,0,"fall","single","fall","broadcast incorp.","none","5/24/13","Waseca","CS","tilled",0.0162605208717803,0.00363861323751736,245.068452399707
"1208","Vetsch 12","urea","nitrapyrin",11.79,0.81,3,11.42,0.25,3,145.6,0,145.6,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","5/24/13","Waseca","CS","tilled",-0.0318855103214153,0.00173307962282462,459.778790758737
"53","Ebelhar 07","urea","NBPT",9.66,0.7,4,10.25,0.48,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.0592840573599905,0.00186099451459727,537.347097025917
"54","Ebelhar 07","urea","NBPT",11.52,1.17,4,11.99,0.12,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.0399883137716777,0.00260377707037043,384.057456907297
"55","Ebelhar 07","urea","NBPT",12.29,1.2,4,12.42,0.76,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.0105221529273894,0.00331951366395226,301.248948259904
"56","Ebelhar 07","urea","NBPT",12.75,0.75,4,13.08,0.46,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.0255530744246175,0.00117425240064058,851.605667959015
"98","Ebelhar 07","urea","NBPT",9.87,0.6,4,10.02,1.35,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.0150832422113285,0.00546194386932398,183.08500122389
"99","Ebelhar 07","urea","NBPT",11.04,0.98,4,11.77,1.07,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.0640288804232361,0.00403606030445372,247.766367340081
"100","Ebelhar 07","urea","NBPT",11.87,0.46,4,12.34,0.78,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.0388318098556652,0.00137429866520385,727.64387052044
"101","Ebelhar 07","urea","NBPT",12.52,1.62,4,13.67,0.78,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.0878762850639058,0.00499957486417688,200.017006878972
"138","Ebelhar 07","urea","NBPT",10.31,0.71,4,10.56,1.02,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.0239589802492469,0.00351805416448975,284.24803975269
"139","Ebelhar 07","urea","NBPT",12.36,1.28,4,13.18,0.14,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.0642350770448165,0.00270936924013398,369.089596643738
"140","Ebelhar 07","urea","NBPT",13.67,0.81,4,14.28,0.61,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.0436563061755801,0.00133394178120247,749.657904184212
"141","Ebelhar 07","urea","NBPT",14.44,1.35,4,14.7,0.62,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.0178453603200104,0.00262983137518171,380.252517114678
"183","Ebelhar 07","urea","NBPT",10.89,0.99,4,9.85,1.11,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.100373481760872,0.00524089474857689,190.807113665379
"184","Ebelhar 07","urea","NBPT",12.9,1.17,4,12.84,1.26,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.0046620131058113,0.00446393253103884,224.017722724694
"185","Ebelhar 07","urea","NBPT",13.74,1.11,4,13.19,1.42,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.0408523200649801,0.00452911993741181,220.793446369065
"186","Ebelhar 07","urea","NBPT",13.06,2.4,4,14.28,1.3,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",0.0893058330631532,0.0105145057322736,95.1067054850295
"223","Ebelhar 07","urea","NBPT",8.16,0.98,4,8.11,1.14,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-0.00614630084869418,0.00854566925415344,117.018336453166
"224","Ebelhar 07","urea","NBPT",8.26,0.79,4,9.16,1.07,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",0.103421591153152,0.0056981052342974,175.496934310885
"225","Ebelhar 07","urea","NBPT",8.74,1.64,4,8.45,0.9,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-0.0337437482983617,0.0116385109473315,85.9216444891763
"226","Ebelhar 07","urea","NBPT",7.9,1.28,4,8.73,0.54,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",0.0999026103785349,0.00751958177411779,132.986119446427
"268","Ebelhar 07","urea","NBPT",7.75,0.35,4,8.17,0.71,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.0527760655066559,0.00239793163104175,417.026068239304
"269","Ebelhar 07","urea","NBPT",7.97,0.64,4,8.45,0.88,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.0584819485669588,0.00432345749631407,231.296364276171
"270","Ebelhar 07","urea","NBPT",8.11,0.73,4,9.73,0.48,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.182116028070592,0.00263396555192394,379.655686563389
"271","Ebelhar 07","urea","NBPT",8.36,1.27,4,8.76,1.39,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.0467374778516898,0.012063958703763,82.8915304300635
"308","Ebelhar 07","urea","NBPT",9.12,0.7,4,8.65,0.91,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","DeKalb","CC","tilled",-0.052910483142452,0.00423969056104629,235.866270332997
"309","Ebelhar 07","urea","NBPT",10.8,0.87,4,11.53,0.87,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","DeKalb","CC","tilled",0.0654062001507935,0.00304567623664137,328.334308147853
"310","Ebelhar 07","urea","NBPT",11.39,0.68,4,11.81,1.25,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","DeKalb","CC","tilled",0.0362108527501802,0.0036917260904373,270.8760009553
"353","Ebelhar 07","urea","NBPT",9.24,1.56,4,8.46,0.47,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.0881927120354608,0.00789759583049626,126.62081239186
"354","Ebelhar 07","urea","NBPT",11.51,1.62,4,10.93,1.11,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.0517049205453441,0.00753081430614331,132.787764954481
"355","Ebelhar 07","urea","NBPT",12.39,1.02,4,11.21,0.3,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.100083458556983,0.00187337773103545,533.795178320648
"356","Ebelhar 07","urea","NBPT",12.6,1.1,4,12.95,1.15,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",0.0273989741881143,0.00387688893158649,257.938779688172
"393","Ebelhar 07","urea","NBPT",9.14,0.95,4,9.02,0.46,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",-0.0132160513915265,0.00335100840306259,298.417634251847
"394","Ebelhar 07","urea","NBPT",9.78,1.24,4,9.79,1,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.00102197249569297,0.00662728843985298,150.891274625461
"395","Ebelhar 07","urea","NBPT",10.35,1.41,4,10.22,1.26,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",-0.0126399349358196,0.00843974402800259,118.487005847814
"396","Ebelhar 07","urea","NBPT",10,1.41,4,10.09,0.64,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.0089597413714718,0.00597606387924929,167.334222024015
"438","Ebelhar 07","urea","NBPT",8.77,0.82,4,9.15,0.9,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.0424170729033383,0.00460429380273283,217.188572850512
"439","Ebelhar 07","urea","NBPT",9.69,0.98,4,10.12,0.68,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.0434192379566446,0.003685829230409,271.309368255522
"440","Ebelhar 07","urea","NBPT",9.95,0.87,4,10.29,0.41,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.0335999986754568,0.00230821159981397,433.235843750458
"441","Ebelhar 07","urea","NBPT",9.23,0.97,4,9.48,0.77,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.0267252677521697,0.00441040636255986,226.736476821965
"532","Ebelhar 07","urea","NBPT+DCD",9.66,0.7,4,10.34,1.11,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.0680262208558565,0.0041937602383984,203.222672890766
"542","Ebelhar 07","urea","NBPT+DCD",11.52,1.17,4,12.68,1.04,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.0959412937413347,0.00426051146636113,200.502779905787
"552","Ebelhar 07","urea","NBPT+DCD",12.29,1.2,4,13.54,0.98,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.0968623439061856,0.00369305862407702,226.243874036659
"562","Ebelhar 07","urea","NBPT+DCD",12.75,0.75,4,12.97,1.14,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","4/20/07","St . Clair","CC","tilled",0.0171077267239174,0.00279644092790243,283.817453948092
"982","Ebelhar 07","urea","NBPT+DCD",9.87,0.6,4,10.58,0.6,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.0694655729847632,0.00172789234137555,407.358043722465
"992","Ebelhar 07","urea","NBPT+DCD",11.04,0.98,4,12.21,0.75,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.100730247273664,0.00291320414474252,274.713599400713
"1002","Ebelhar 07","urea","NBPT+DCD",11.87,0.46,4,13.21,0.68,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.106959909912657,0.00103790045616408,566.620067956978
"1012","Ebelhar 07","urea","NBPT+DCD",12.52,1.62,4,14.25,0.23,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","4/20/07","St . Clair","CC","tilled",0.129429541042707,0.00425076298357719,200.895449729555
"1382","Ebelhar 07","urea","NBPT+DCD",10.31,0.71,4,10.41,0.38,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.00965258459800897,0.00151872709683363,445.299884909558
"1392","Ebelhar 07","urea","NBPT+DCD",12.36,1.28,4,12.33,0.84,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",-0.00243013485329178,0.00384146740212528,218.894157526427
"1402","Ebelhar 07","urea","NBPT+DCD",13.67,0.81,4,13.77,0.98,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",0.00728866200470525,0.00214401846121954,348.314452115842
"1412","Ebelhar 07","urea","NBPT+DCD",14.44,1.35,4,14.21,1.89,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/22/07","Pope","CC","tilled",-0.0160561913556708,0.00660768686092555,136.339391201504
"1832","Ebelhar 07","urea","NBPT+DCD",10.89,0.99,4,9.61,0.46,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.125040713962668,0.0026389234675437,297.099651751436
"1842","Ebelhar 07","urea","NBPT+DCD",12.9,1.17,4,11.89,1.39,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.081529600664936,0.00547320958023847,161.286156833642
"1852","Ebelhar 07","urea","NBPT+DCD",13.74,1.11,4,13.31,0.67,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",-0.031795654387183,0.0022650763753349,334.221590651635
"1862","Ebelhar 07","urea","NBPT+DCD",13.06,2.4,4,14.07,0.62,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/22/07","Pope","CC","tilled",0.0744907472780126,0.00892803812857703,103.573399488184
"2232","Ebelhar 07","urea","NBPT+DCD",8.16,0.98,4,6.67,0.38,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-0.201624309048483,0.00441732311464476,194.390902229701
"2242","Ebelhar 07","urea","NBPT+DCD",8.26,0.79,4,7.52,0.78,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-0.0938584495711383,0.00497646728336478,175.333462899413
"2252","Ebelhar 07","urea","NBPT+DCD",8.74,1.64,4,8.07,0.74,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",-0.0797567073855867,0.0109045903466919,85.9731318862741
"2262","Ebelhar 07","urea","NBPT+DCD",7.9,1.28,4,8.94,2.03,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Massac","CC","tilled",0.123672829712447,0.0194531733601937,49.5537095902855
"2682","Ebelhar 07","urea","NBPT+DCD",7.75,0.35,4,8.46,0.72,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.0876563302528764,0.00232065964183039,328.125952909064
"2692","Ebelhar 07","urea","NBPT+DCD",7.97,0.64,4,8.87,0.93,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.106990303519364,0.00436033321304266,196.568551225722
"2702","Ebelhar 07","urea","NBPT+DCD",8.11,0.73,4,9.24,0.42,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",0.130444017526271,0.00254208383416008,305.90072813275
"2712","Ebelhar 07","urea","NBPT+DCD",8.36,1.27,4,8.31,1.16,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Massac","CC","tilled",-0.00599881822925327,0.0106408580573007,87.9677019631794
"3532","Ebelhar 07","urea","NBPT+DCD",9.24,1.56,4,9.11,0.48,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.0141691743817259,0.00782003285525487,117.000344095127
"3542","Ebelhar 07","urea","NBPT+DCD",11.51,1.62,4,10.84,0.44,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",-0.0599732267222911,0.00536433717678171,164.168898925524
"3552","Ebelhar 07","urea","NBPT+DCD",12.39,1.02,4,12.61,0.88,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",0.0176004543357771,0.00291184639028592,274.816104052515
"3562","Ebelhar 07","urea","NBPT+DCD",12.6,1.1,4,12.66,0.57,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/8/07","DeKalb","CC","tilled",0.0047506027585978,0.00241217510208281,318.560041607791
"3932","Ebelhar 07","urea","NBPT+DCD",9.14,0.95,4,9.4,0.9,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.0280493038098996,0.00499257592067147,174.839648739538
"3942","Ebelhar 07","urea","NBPT+DCD",9.78,1.24,4,10.41,0.78,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",0.0624273985801516,0.00542243540459501,162.617862423347
"3952","Ebelhar 07","urea","NBPT+DCD",10.35,1.41,4,10.19,1.05,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",-0.0155796724767447,0.0072942052126973,124.670312974188
"3962","Ebelhar 07","urea","NBPT+DCD",10,1.41,4,9.77,0.72,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast incorp.","none","5/18/07","Champaign","CC","tilled",-0.0232686269393543,0.0063279876905259,141.744685094032
"4382","Ebelhar 07","urea","NBPT+DCD",8.77,0.82,4,9.17,0.61,4,67,0,0,67,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.0446004798842818,0.0032918588275637,248.829915717291
"4392","Ebelhar 07","urea","NBPT+DCD",9.69,0.98,4,10,1.29,4,134,0,0,134,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.0314906670913709,0.00671733171052898,134.331284642715
"4402","Ebelhar 07","urea","NBPT+DCD",9.95,0.87,4,10.33,1.45,4,201,0,0,201,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.0374797319610459,0.00683709944319282,132.204308566291
"4412","Ebelhar 07","urea","NBPT+DCD",9.23,0.97,4,10.22,2.02,4,268,0,0,268,0,0,0,"at planting","single","spring","broadcast","none","5/18/07","Champaign","CC","tilled",0.101887536260798,0.0125276319097861,75.4456055210126
"5361","Halvorson 10 jeq","urea","NBPT+DCD",14.306,1.582,3,13.469,1.789,3,246,0,0,246,0,0,0,"at planting","single","spring","surface band","none","5/17/07","Larimer","CC","no-till",-0.0602882810695142,0.00995689379370533,93.599267018647
"5431","Halvorson 10 jeq","urea","NBPT+DCD",11.185,1.151,3,10.35,1.477,3,202,0,0,202,0,0,0,"at planting","single","spring","surface band","none","5/19/08","Larimer","CC","no-till",-0.0775870752307149,0.0103181283520394,90.5380584781015
"5621","Halvorson 10 sssaj","urea","NBPT+DCD",9.14,0.691,3,9.37,0.714,3,246,0,0,246,0,0,0,"at planting","single","spring","surface band","none","5/19/08","Larimer","CS","no-till",0.024852710784272,0.00384072075807825,218.929938564167
"565","Halvorson 10 sssaj","urea","NBPT+DCD",9.75,0.361,3,9.92,0.34,3,246,0,0,246,0,0,0,"at planting","single","spring","surface band","none","5/19/08","Larimer","CB","no-till",0.0172856362870256,0.00084853947891731,634.723151741472
"5681","Halvorson 11","urea","NBPT+DCD",13.11,0.843,3,13.7,0.653,3,202,0,0,202,0,0,0,"at planting","single","spring","surface band","none","4/30/09","Larimer","CS","strip tilled",0.0440205350584707,0.00213554467264961,349.34556056778
"5771","Halvorson 11","urea","NBPT+DCD",15.44,0.249,3,16.24,1.415,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","5/4/10","Larimer","CS","strip tilled",0.0505157901369017,0.00261726987252899,299.023351363061
"5861","Halvorson 12","urea","NBPT+DCD",13.79,0.317,3,13.92,0.418,3,202,0,0,202,0,0,0,"at planting","single","spring","surface band","none","4/30/09","Larimer","CS","no-till",0.00938296310106322,0.00047671934601638,830.79256113263
"5931","Halvorson 12","urea","NBPT+DCD",15.17,0.768,3,14.71,2.077,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","5/4/10","Larimer","CS","no-till",-0.0307922587470946,0.00749981916544779,121.554393030922
"6001","Halvorson 13","urea","NBPT+DCD",15.927,1.673,3,15.529,0.418,3,202,0,0,0,202,0,0,"sidedress","single","spring","broadcast incorp.","none","5/4/10","Larimer","CC","strip tilled",-0.025306538682592,0.00391943841323317,215.220896655705
"6031","Halvorson 13","urea","NBPT+DCD",15.443,0.249,3,16.244,1.415,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","5/4/10","Larimer","CC","strip tilled",0.0505677835831875,0.00261599006414999,299.137829193859
"6071","Halvorson 13","urea","NBPT+DCD",15.217,0.966,3,15.733,0.738,3,202,0,0,0,202,0,0,"sidedress","single","spring","broadcast incorp.","none","4/29/11","Larimer","CC","strip tilled",0.0333471933203087,0.00207675228737832,356.671179559106
"6111","Halvorson 13","urea","NBPT+DCD",14.394,1.596,3,14.545,0.555,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","4/29/11","Larimer","CC","strip tilled",0.0104358388615525,0.00458342042704046,188.310760837991
"6161","Halvorson 13","urea","NBPT+DCD",12.811,2.967,3,14.188,2.159,3,202,0,0,0,202,0,0,"sidedress","single","spring","broadcast incorp.","none","4/29/11","Larimer","CC","no-till",0.102092360037079,0.0255978430840755,37.9870024320941
"6191","Halvorson 13","urea","NBPT+DCD",12.916,3.111,3,12.154,2.49,3,202,0,0,0,202,0,0,"sidedress","single","spring","surface band","none","4/29/11","Larimer","CC","no-till",-0.0608085191828654,0.0333291808925264,29.3632881213935
"661","Halvorson 14","urea","NBPT+DCD",7.523,1.22,4,7.433,1.186,4,56,0,56,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",-0.0120354488349281,0.012939470953264,73.1720442970222
"663","Halvorson 14","urea","NBPT+DCD",9.427,0.876,4,9.807,1.791,4,112,0,112,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",0.03951850399617,0.0104966855466804,89.0976855380559
"665","Halvorson 14","urea","NBPT+DCD",12.198,1.01,4,10.413,0.663,4,168,0,168,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",-0.158216978326506,0.00272745934703269,289.485043263141
"667","Halvorson 14","urea","NBPT+DCD",12.165,1.483,4,12.756,1.227,4,224,0,224,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",0.0474387729123253,0.00602846628379834,148.029355379713
"669","Halvorson 14","urea","NBPT+DCD",12.452,2.592,4,13.303,2.726,4,280,0,280,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/27/09","Larimer","CC","tilled",0.066108321122407,0.0213302375064177,45.3366946505557
"673","Halvorson 14","urea","NBPT+DCD",9.733,1.347,4,10.157,1.528,4,112,0,112,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",0.0426409495130076,0.0104462115213371,89.5001784766765
"675","Halvorson 14","urea","NBPT+DCD",11.877,0.943,4,12.351,0.408,4,168,0,168,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",0.0391332746637741,0.00184878438769009,388.238705521925
"677","Halvorson 14","urea","NBPT+DCD",13.5,0.505,4,13.876,1.262,4,224,0,224,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",0.0274710436631195,0.00241773140311943,317.997181670644
"679","Halvorson 14","urea","NBPT+DCD",14.904,0.854,4,14.718,0.942,4,280,0,280,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",-0.01255839879488,0.00184492840250766,388.820786840818
"681","Halvorson 14","urea","NBPT+DCD",15.139,0.79,4,15.677,1.678,4,336,0,336,0,0,0,0,"preplant","single","spring","broadcast incorp.","none","4/28/10","Larimer","CC","tilled",0.0349204744566522,0.00354493387873332,234.088729567149
"11331","Venterea 11","urea","NBPT+DCD",14.2,2.08,12,13.49,2.08,12,150.5,0,4.5,0,146,0,0,"sidedress","single","spring","broadcast","none","5/7/09","Dakota","CS","tilled",-0.0512932943875505,0.00376917402873538,222.413765750679
"11371","Venterea 11","urea","NBPT+DCD",11.95,1.73,12,12.54,1.73,12,150.5,0,4.5,0,146,0,0,"sidedress","single","spring","broadcast","none","5/7/09","Dakota","CS","no-till",0.048192256827255,0.00333257277496196,246.334339937661
